mp-1000,BaTe,2,2,False,True,89.09108390126052,4.93788611594,-4.32347309,-1.7923372100000003,2.4446057623537905,5.976097333333357,13.189481666666628
mp-1009084,BeSnAs2,3,8,False,True,181.6783711455989,5.073891295449107,-4.442030945,-0.1798499537499998,3.6644582137063613,13.428254000000017,15.351137000000042
mp-1009085,BeSiP2,3,8,False,True,134.6096568726488,2.443634953225416,-5.37147102875,-0.37412721803571447,3.0780945946044826,9.474666333333333,10.630907333333333
mp-10097,Na3Sr3GaAs4,4,22,False,True,618.3953999616714,3.7659861337896317,-3.6141364395454545,-0.8262059909090909,2.976178982073042,8.857641333333328,17.511705666147073
mp-1013527,BeGeP2,3,8,False,True,142.40321984336222,3.348982111609706,-5.06595571,-0.27008165553571484,3.259410478394316,10.623756666666663,11.886720666666664
mp-1016108,TiZnN2,3,16,False,True,196.896776603425,4.766285536725132,-7.30544844625,-1.0405839911899992,2.8148240323923153,7.923234333333333,15.856011
mp-10163,NaAlTe2,3,8,False,True,237.40142133082387,4.269130890471243,-3.5091162675,-0.6730160937499998,2.7413127633793666,7.514795666666618,17.848184000019387
mp-1018138,VI2,2,3,False,True,104.62316998611311,4.836882720570852,-4.5324642299999995,-0.48900612999999993,2.2306027402156334,4.975588584657493,5.66706725683974
mp-1019323,Th2HN3,3,6,False,True,86.36416875339815,9.750180742557934,-8.504943435,-1.517465147626666,2.8354113717298297,8.039557646934835,46.72758066610942
mp-1019791,K2Zn(PO3)4,4,38,False,True,545.2609334326855,2.798685041397362,-6.609306372105263,-2.6050228158045114,1.5831972924012556,2.5065136666666668,8.974489333333333
mp-1027525,MoS2,2,12,False,True,350.4471665165545,3.0338665514106125,-7.238458774166666,-1.3079204829166666,2.6970428250443006,7.274040000122942,43.98103166678728
mp-1029334,Zn2SbN3,3,12,False,True,160.91440427747764,6.080147372217486,-5.125644965833334,-0.041422072856666624,7.238739531161485,52.39935,58.495099
mp-1029418,KSi2N3,3,12,False,True,137.5582363101334,3.3145875462403263,-7.070994312500001,-1.1018948425233337,2.114653005420353,4.471757333333333,9.206582666666664
mp-1029479,Ca(InN)2,3,5,False,True,81.2022875974553,6.088350286737353,-5.125205043999999,-0.4436501299519996,4.714203078640828,22.223710666666666,34.40371233333334
mp-1029493,RbNbN2,3,64,False,True,1293.752074641811,4.238396405969913,-7.67970133609375,-0.9330054641587502,2.644064106635843,6.9910749999999995,17.177442333333335
mp-1029504,KNbN2,3,64,False,True,1201.631883942806,3.5380721500028427,-7.7289323046875,-0.9497702141274997,2.5911242733608897,6.713925,18.465963666666667
mp-1029510,Sr3(BN2)2,3,18,False,True,275.9814148137711,4.0975813986974154,-6.692612457222222,-1.1107109245762965,2.2472762031698137,5.0502503333333335,14.110016333333334
mp-1029522,Li7SbN4,3,96,False,True,980.837915019784,3.065970650415322,-4.657849685416667,-0.5494039930155559,2.2145602272234557,4.904277000000003,11.244248000000004
mp-1029770,BaCrN2,3,16,False,True,265.0919368016415,5.445593667181282,-7.866426353125,-0.9971856843149993,14.44678082942125,208.70947633333336,233.29309066666667
mp-1029779,ZnGeN2,3,16,False,True,197.6682958485106,5.580117885721605,-5.76316955125,-0.31769039868999904,2.4325427711210614,5.917264333333333,10.533381333333331
mp-1029834,HfMgN2,3,16,False,True,211.22002383670426,7.258144412600615,-8.4867876225,-1.6220313570233333,2.5098396363114515,6.299295,20.36949
mp-1029860,Ca5(RuN3)2,3,26,False,True,401.8818946936348,4.020926662628302,-6.604578598461538,-0.7383535968676912,10.127753831263211,102.57139766666666,107.84687999999998
mp-1029922,RbRuN2,3,64,False,True,1179.6237169765866,4.832329340979762,-6.59273117796875,-0.05276428853374959,15.480109065076599,239.63377666666668,270.6091406666667
mp-1030950,K15W7N19,3,82,False,True,1688.2350537578545,4.20876588998849,-6.964813531707317,-0.6609149692736584,2.161935089990755,4.673963333333333,6.753711666666667
mp-10381,K2CuSb,3,8,False,True,264.2999813972044,3.3110585337796175,-2.92502789375,-0.31277685649999976,2.6432432098970096,6.986734666666646,13.611357333333297
mp-10485,BaLiSb,3,6,False,True,194.62709234460195,4.539448998713586,-3.59720587,-0.9449081138888887,3.231463290832813,10.442355000000035,23.987032333332433
mp-10489,Cs2Ti(CuSe2)2,4,18,False,True,508.47692004534247,4.941739669122087,-4.5027672022222225,-0.9618875539152304,2.4153390376232213,5.833862666666668,9.188709666666668
mp-10492,Rb2SiF6,3,9,False,True,159.66210247447165,3.2554240458183554,-5.220872265555555,-3.453343420793333,1.371504648187538,1.8810250000000224,5.565610333335272
mp-10572,NaPN2,3,8,False,True,88.25304273316463,3.08489975085431,-6.4853591575,-0.8277458470828565,2.00940057396893,4.037690666666665,9.927047666666668
mp-10621,RbSbS2,3,16,False,True,514.2690031158602,3.504782267477985,-4.059838903125,-1.0459605553125,2.2650929340757746,5.130646000000001,26.03301900000001
mp-10919,Rb2PtC2,3,5,False,True,136.0752775350765,4.7597059468328915,-5.359968086,-0.06286498699999968,2.5292475165550754,6.397093000000017,11.982035999987497
mp-11000,CaB4O7,3,24,False,True,200.46837933756484,3.235750527625847,-7.873802169583333,-3.0040785376736117,1.775751014829125,3.1532916666666666,12.291521666666666
mp-11006,BaPS3,3,20,False,True,545.1366331376664,3.222718944332133,-5.1215828975,-1.5713376390892855,2.1547410517275623,4.642909,9.253957
mp-11016,RbCd(NO2)3,4,11,False,True,166.38190300353864,3.352331286838625,-5.804579349090909,-1.1483842374672717,1.6929772591502856,2.8661720000000135,7.726519666680744
mp-11168,Ca(PIr)2,3,15,False,True,273.71408252196767,8.85360033585761,-6.9983306259999996,-0.8977515664285713,5.692490608980687,32.40444933333331,49.87455699984451
mp-11607,Si3N4,2,14,False,True,136.57196749471183,3.4113281163508433,-8.082638882857143,-1.2140587806457137,2.1662800680736547,4.692769333333199,9.4089140000015
mp-12181,BaSnS2,3,16,False,True,490.75704112282364,4.333303514939254,-4.841106421875,-1.6267950359375,2.6127117458048574,6.826262666666665,16.19143833333333
mp-12459,Ag3PS4,3,16,False,True,355.152456222366,4.515086048615986,-3.98668144375,-0.5113273813839294,2.638894149702358,6.9637623333333325,10.112646666666665
mp-12797,BaBe2Si2O7,4,24,False,True,277.72306975639225,3.8687066360194406,-7.4795880725,-3.315901726562501,1.7393777623046696,3.025435,10.036846333333333
mp-12902,ErAgTe2,3,8,False,True,236.16325240967473,7.457798879279084,-4.32122359,-0.8995846608333329,3.3504765830152183,11.225693333333332,20.049448666666663
mp-12903,YAgTe2,3,8,False,True,241.0363544909745,6.2274469482155625,-4.824389965,-0.9280885716666667,3.3514599803667657,11.232284000000002,20.056619333333334
mp-1290803,YCr(WO4)2,4,24,True,True,315.3105162974373,6.704890290115116,-7.94843718125,-2.507962279861111,2.1688898081737578,4.704083000000001,16.958371666666668
mp-13676,TlPO4,3,12,False,True,165.06971884471338,6.02278972225831,-6.196829065,-2.070562288928572,2.0217771060641376,4.08758266660508,16.91148999963966
mp-13703,Al4CO4,3,18,False,True,228.86289514228,2.6691119339587055,-7.178840040000001,-2.6019805938888902,1.8217040557309698,3.3186056666666643,6.252851
mp-13801,Tl2Pt2O7,3,22,False,True,276.0324870402807,10.959836707206719,-5.395721006363636,-1.1607410480681821,3.186780350133968,10.155568999999977,17.470714999999974
mp-13829,TlCu3S2,3,12,False,True,218.99233364888553,6.963153880438425,-4.0334960466666665,-0.432620602708333,3.532326381673509,12.477329666666664,41.895840333333325
mp-13898,Cs2NaInF6,4,10,False,True,187.44472100784276,4.585405769597216,-4.45947169,-3.021670461800207,1.5127635858476585,2.288453666666666,7.4309673333333714
mp-1392,ZnP2,2,24,False,True,484.6757952465315,3.4906712020661463,-4.273197285833334,-0.24451984321428633,3.140912818486583,9.865333333333332,11.164000000000001
mp-13946,Rb2ZrF6,3,9,False,True,167.66871409216256,3.725273347268702,-5.795138895555556,-3.680464498015555,1.4682811946853602,2.1558496666666684,10.02594733339446
mp-14128,K2HfF6,3,18,False,True,270.20973612411416,4.55589550873699,-6.0529109283333336,-3.752768320904445,1.4964888907038403,2.2394790000000104,9.015097666666701
mp-1413,P2Ru,2,6,False,True,88.49881737942697,6.117527235320207,-7.309573583333333,-0.6092533057142866,4.456156789581504,19.857333333333337,32.013333333333335
mp-14168,K2GeF6,3,18,False,True,283.38642705949457,3.1035756284552507,-4.764271717222222,-3.0574261253488886,1.4095150466265667,1.9867326666666927,7.602242666732571
mp-14205,K3Cu3As2,3,8,False,True,200.6266573274458,3.7889037067904856,-3.42631820375,-0.308089082375,2.788638257883826,7.77650333333334,12.31378766682156
mp-14482,SrNb6O16,3,23,False,True,310.3208658322583,4.8215465823340455,-8.761529495652173,-3.099444322028985,2.5786559160410008,6.649466333333254,75.86498266713046
mp-14495,Li6ZnO4,3,22,False,True,204.81722212905854,2.773590201458022,-4.741625009545455,-2.0420195913636365,1.7849877683988011,3.186181333333332,8.872320666666665
mp-14624,K5P2Au,3,16,False,True,533.0910436333902,2.8308794011169494,-2.82899865375,-0.3724426540178567,2.4648876242133113,6.075670999999943,13.674719333333313
mp-14635,Rb2VAgSe4,4,16,False,True,525.3403261103164,4.081238545829805,-4.35100302,-0.8685531097135417,2.211265851648481,4.889696666666683,8.787433333333361
mp-14951,Rb3AlO3,3,14,False,True,285.7692648832306,3.8511814002662663,-4.974391157142857,-2.1995090923214287,1.7058817856658957,2.9100326666666647,10.447949999999992
mp-15219,Rb2VCuS4,4,16,False,True,444.1867451085511,3.093009619502937,-4.990223926875,-1.3609001203125004,2.108903506564486,4.447473999999985,8.13774866666668
mp-15222,Rb2NbCuSe4,4,16,False,True,521.2685951855705,4.098099069367859,-4.724594225,-0.9564410042968747,2.17419624995844,4.727129333333344,8.59050633333336
mp-15567,Na3AuS2,3,12,False,True,288.65162300127184,3.7975693229498093,-3.488941281666667,-1.1295195668750002,2.0598694942479603,4.243062333333349,8.261757000000044
mp-15685,Na2CuAs,3,8,False,True,169.90809078332362,3.605262974624993,-3.21830162375,-0.37276143875,3.222473170304987,10.384333333335473,16.724666666666796
mp-15687,KZnAs,3,3,False,True,82.70521758178221,3.6025380509957845,-2.81130462,-0.4685154160000001,5.3136282331378855,28.234645000000043,33.17609133320764
mp-15988,Li2CuSb,3,4,False,True,63.520109932708664,5.2071611754122715,-3.4363026875,-0.42478969708333336,4.28752947511734,18.382908999999977,26.470577666666642
mp-16031,Sn3N4,2,14,False,True,191.04140578925345,7.164964622972547,-6.262704941428572,-0.007451557074285274,3.091224137251452,9.555666666725983,18.377999999891273
mp-16280,Ca2Sb2O7,3,22,False,True,289.646253786776,4.9954040355698295,-6.421339379545454,-2.6052863867045457,2.000467778629118,4.001871333333318,19.465119666666684
mp-16773,KTb(PO3)4,4,36,False,True,495.67434533971175,3.4432692091377946,-7.283253156388889,-2.9307034831825387,1.6346130021098775,2.671959666666666,7.5066239999999995
mp-16988,SrCu2SnS4,4,24,False,True,543.8841519105563,4.228700077243784,-4.579246721666666,-1.1077280915624996,3.0541305363938407,9.32771333333333,15.34878366666319
